txnID,buyerID,sellerID,saleID,txnStatus,txnquantity,txndate
6401,A1R3I45UPI1PG8,ANEDXRFDZDL18,B0079KJB54,OK,9,"2015-07-7,"
6402,A2QOMZA6Z2S9O0,ANEDXRFDZDL18,B0079KJB54,OK,2,"2015-01-14,"
6403,A3CG6YLYZJXQG4,ANEDXRFDZDL18,B0079KJB54,OK,4,"2014-08-19,"
6404,A18L7A43I409HU,ANEDXRFDZDL18,B0079KJB54,OK,4,"2014-06-8,"
6405,A10PEXB6XAQ5XF,ANEDXRFDZDL18,B0079KJB54,OK,2,"2013-12-8,"
6406,AW42V7SDGU8LR,AM13JILBPTHYF,B007A7JSMM,OK,7,"2014-10-7,"
6407,A25WJGW9I7O9HM,AM13JILBPTHYF,B007A7JSMM,OK,8,"2013-01-30,"
6408,A2PNBEVAMV28R8,AM13JILBPTHYF,B007A7JSMM,OK,1,"2013-01-15,"
6409,A12C7XYE27B7KK,AM13JILBPTHYF,B007A7JSMM,OK,5,"2012-12-26,"
6410,A2CZXRWXCCN9JX,AM13JILBPTHYF,B007A7JSMM,OK,5,"2012-10-22,"
6411,A22RIIYSPA3EDH,AM13JILBPTHYF,B007A7JSMM,OK,2,"2012-09-14,"
6412,AVF954NLYDYW7,A2H667ZUNLNTF1,B004Q0PT3I,OK,10,"2010-07-18,"
6413,A14V7Y1TE21VT3,A2H667ZUNLNTF1,B004Q0PT3I,OK,6,"2015-09-30,"
6414,ANGGNFE8DXGYC,A2H667ZUNLNTF1,B004Q0PT3I,OK,2,"2015-06-27,"
6415,A3F8T3BRXRX5P3,A2H667ZUNLNTF1,B004Q0PT3I,OK,9,"2015-03-10,"
6416,A9SNYKHZ13HPJ,A2H667ZUNLNTF1,B004Q0PT3I,OK,8,"2015-03-7,"
6417,ALYZJ7W14YS26,A2H667ZUNLNTF1,B004Q0PT3I,OK,6,"2015-01-13,"
6418,A2K1DWUMAZLJWY,A2H667ZUNLNTF1,B004Q0PT3I,OK,1,"2015-01-5,"
6419,A2JE071UW97J2A,A2H667ZUNLNTF1,B004Q0PT3I,OK,2,"2014-11-22,"
6420,A3KLDEKXJZNT13,A2H667ZUNLNTF1,B004Q0PT3I,OK,2,"2014-10-13,"
6421,A2AIE7ZJIW2T6S,A2H667ZUNLNTF1,B004Q0PT3I,OK,8,"2014-09-11,"
6422,A1U5NWJOYH2QQH,A2H667ZUNLNTF1,B004Q0PT3I,OK,6,"2014-06-10,"
6423,A2GS8D5A1908RG,A2H667ZUNLNTF1,B004Q0PT3I,OK,9,"2014-04-19,"
6424,A2Y03QL006JMF2,A2H667ZUNLNTF1,B004Q0PT3I,OK,1,"2014-03-27,"
6425,A1CDYJJ6KUL1FZ,A2H667ZUNLNTF1,B004Q0PT3I,OK,1,"2014-03-24,"
6426,A1HF3OK0XXJ7JN,A2H667ZUNLNTF1,B004Q0PT3I,OK,8,"2014-03-11,"
6427,A1VUA80DLZGWIP,A2H667ZUNLNTF1,B004Q0PT3I,OK,5,"2014-03-7,"
6428,AI8EMB0HUC6Z5,A2H667ZUNLNTF1,B004Q0PT3I,OK,6,"2014-02-27,"
6429,A1Z16630QMH8Q6,AQZ4PHIEEV5N5,B007IWCQ8W,OK,9,"2012-06-28,"
6430,A28CCN6VYHRUKS,AQZ4PHIEEV5N5,B007IWCQ8W,OK,3,"2012-06-28,"
6431,A2XIOXRRYX0KZY,AQZ4PHIEEV5N5,B007IWCQ8W,OK,6,"2014-06-25,"
6432,A3TPNC3TKGCCEI,AQZ4PHIEEV5N5,B007IWCQ8W,OK,6,"2013-05-4,"
6433,A1501C38OCSEMA,AQZ4PHIEEV5N5,B007IWCQ8W,OK,7,"2013-04-23,"
6434,A186697K4XKXQL,AQZ4PHIEEV5N5,B007IWCQ8W,OK,1,"2013-04-18,"
6435,A2UWPPU5GZLMQZ,AQZ4PHIEEV5N5,B007IWCQ8W,OK,4,"2013-04-18,"
6436,A16IM9MYTHCKYQ,AQZ4PHIEEV5N5,B007IWCQ8W,OK,7,"2013-04-10,"
6437,A3FKPBNI7UWQFW,AQZ4PHIEEV5N5,B007IWCQ8W,OK,6,"2013-04-6,"
6438,A1V3TRGWOMA8LC,AQZ4PHIEEV5N5,B007IWCQ8W,OK,8,"2013-04-2,"
6439,A1SXCGBJ9JW2MO,AQZ4PHIEEV5N5,B007IWCQ8W,OK,2,"2012-10-24,"
6440,A3QNQQKJTL76H0,AQZ4PHIEEV5N5,B007IWCQ8W,OK,2,"2012-10-16,"
6441,ATMQEI1LKR6VB,AQZ4PHIEEV5N5,B007IWCQ8W,OK,6,"2012-10-16,"
6442,ACVDL5QRCOPE1,AQZ4PHIEEV5N5,B007IWCQ8W,OK,3,"2012-09-24,"
6443,A3SKMWPVR5CO1H,AQZ4PHIEEV5N5,B007IWCQ8W,OK,8,"2012-08-5,"
6444,A1UQBFCERIP7VJ,AQZ4PHIEEV5N5,B007IWCQ8W,OK,6,"2012-07-25,"
6445,ARADXCOUVBS09,AQZ4PHIEEV5N5,B007IWCQ8W,OK,7,"2012-07-19,"
6446,A3OIMUR42XIOFQ,AQZ4PHIEEV5N5,B007IWCQ8W,OK,1,"2012-07-18,"
6447,A29VG90T649CSU,AQZ4PHIEEV5N5,B007IWCQ8W,OK,3,"2012-07-15,"
6448,A3VI2VETB90ZG5,AQZ4PHIEEV5N5,B007IWCQ8W,OK,8,"2012-07-12,"
6449,AW1X443NMSTE9,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2015-09-18,"
6450,A1R3I45UPI1PG8,A1YA56JGZHKNS2,B007QYZ08A,OK,1,"2014-06-27,"
6451,AQ2MXGCYN6X4Q,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2014-05-24,"
6452,A3ISA8LBB5P34E,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2014-02-19,"
6453,A16K26BEGNCXXQ,A1YA56JGZHKNS2,B007QYZ08A,OK,5,"2014-01-22,"
6454,A2YKWYC3WQJX5J,A1YA56JGZHKNS2,B007QYZ08A,OK,4,"2013-12-13,"
6455,A11REZES0TNBSD,A1YA56JGZHKNS2,B007QYZ08A,OK,2,"2013-11-29,"
6456,A11KZ906QD08C5,A1YA56JGZHKNS2,B007QYZ08A,OK,10,"2013-11-21,"
6457,A25C2M3QF9G7OQ,A1YA56JGZHKNS2,B007QYZ08A,OK,7,"2013-11-21,"
6458,A2EUN25B63U0IP,A1YA56JGZHKNS2,B007QYZ08A,OK,5,"2013-06-30,"
6459,A3AGWK1O5U0QK0,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2013-05-31,"
6460,A1E5WXNTI7EO2A,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2013-05-13,"
6461,AHS6PX6H22WW1,A1YA56JGZHKNS2,B007QYZ08A,OK,4,"2013-05-13,"
6462,AYNRALJ4X1COS,A1YA56JGZHKNS2,B007QYZ08A,OK,4,"2013-04-25,"
6463,A2FBPS1P12N24T,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2013-04-23,"
6464,A1ZGHA3IJV01BK,A1YA56JGZHKNS2,B007QYZ08A,OK,2,"2013-04-20,"
6465,A301B6L3TCD7WL,A1YA56JGZHKNS2,B007QYZ08A,OK,9,"2013-04-5,"
6466,AWIF8AR75LL9L,A1YA56JGZHKNS2,B007QYZ08A,OK,5,"2013-03-28,"
6467,A3S58J9HNVKP32,A1YA56JGZHKNS2,B007QYZ08A,OK,5,"2013-03-21,"
6468,A3A90CELVLOUP6,A1YA56JGZHKNS2,B007QYZ08A,OK,5,"2013-03-19,"
6469,A1JZLZGQZ62RSO,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2013-02-18,"
6470,A105S56ODHGJEK,A1YA56JGZHKNS2,B007QYZ08A,OK,8,"2013-01-21,"
6471,A2L4ZGN7GZJ95T,A1YA56JGZHKNS2,B007QYZ08A,OK,6,"2013-01-21,"
6472,A12DQZKRKTNF5E,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2013-01-16,"
6473,A3OIMUR42XIOFQ,A1YA56JGZHKNS2,B007QYZ08A,OK,1,"2013-01-5,"
6474,A1FRADBDXQPJJC,A1YA56JGZHKNS2,B007QYZ08A,OK,8,"2012-12-26,"
6475,A2U6GHU2EMC5M5,A1YA56JGZHKNS2,B007QYZ08A,OK,1,"2012-12-26,"
6476,AY6A8KPYCE6B0,A1YA56JGZHKNS2,B007QYZ08A,OK,10,"2012-12-19,"
6477,A2IOGHTCJ3QAHU,A1YA56JGZHKNS2,B007QYZ08A,OK,8,"2012-12-15,"
6478,A1PI8VBCXXSGC7,A1YA56JGZHKNS2,B007QYZ08A,OK,4,"2012-12-11,"
6479,A1GYEGLX3P2Y7P,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2012-11-30,"
6480,A1143YEAZYMYHJ,A1YA56JGZHKNS2,B007QYZ08A,OK,4,"2012-11-28,"
6481,A3G7BEJJCPD6DS,A1YA56JGZHKNS2,B007QYZ08A,OK,1,"2012-11-21,"
6482,A11SWG9T60IQH8,A1YA56JGZHKNS2,B007QYZ08A,OK,3,"2012-11-20,"
6483,A397CWU6DM3O5G,A1YA56JGZHKNS2,B007QYZ08A,OK,10,"2012-11-20,"
6484,A215WH6RUDUCMP,A2SMRVTSGNNZF0,B007UXEF6U,OK,9,"2013-03-28,"
6485,A39Q9G7J70A056,A2SMRVTSGNNZF0,B007UXEF6U,OK,3,"2013-03-28,"
6486,A1F8ABPW3WRF6T,A2SMRVTSGNNZF0,B007UXEF6U,OK,4,"2013-03-25,"
6487,A3FOSLM5G1BO63,A2SMRVTSGNNZF0,B007UXEF6U,OK,1,"2013-05-14,"
6488,A2PBMCBT1R8TTL,A2SMRVTSGNNZF0,B007UXEF6U,OK,7,"2013-04-29,"
6489,A1MRRMHGV3PN5W,A2SMRVTSGNNZF0,B007UXEF6U,OK,9,"2013-04-29,"
6490,A3N7T0DY83Y4IG,A2SMRVTSGNNZF0,B007UXEF6U,OK,8,"2013-04-25,"
6491,A17HMM1M7T9PJ1,A2SMRVTSGNNZF0,B007UXEF6U,OK,6,"2013-04-25,"
6492,A6VPK7X53QNAQ,A2SMRVTSGNNZF0,B007UXEF6U,OK,1,"2013-04-19,"
6493,A2SZLNSI5KOQJT,A2SMRVTSGNNZF0,B007UXEF6U,OK,10,"2013-04-14,"
6494,A680RUE1FDO8B,A2SMRVTSGNNZF0,B007UXEF6U,OK,5,"2013-04-5,"
6495,A2WC9NFLG57W4H,A2SMRVTSGNNZF0,B007UXEF6U,OK,6,"2013-04-5,"
6496,A22RIIYSPA3EDH,AHUT55E980RDR,B008414ZYY,OK,2,"2014-04-9,"
6497,A3MLKJ1HHA2SX0,AHUT55E980RDR,B008414ZYY,OK,4,"2013-11-7,"
6498,A2NPF1LZ1S57JV,AHUT55E980RDR,B008414ZYY,OK,5,"2013-06-11,"
6499,A2K3D4H7FEM2GG,AHUT55E980RDR,B008414ZYY,OK,9,"2013-06-3,"
6500,AGFSSC5DBY2HU,AHUT55E980RDR,B008414ZYY,OK,10,"2013-05-22,"
6501,A2AVMEB8PQOTTE,AHUT55E980RDR,B008414ZYY,OK,8,"2013-05-22,"
6502,AUV3OR951650C,AHUT55E980RDR,B008414ZYY,OK,4,"2013-05-18,"
6503,A1LA4K5JF78BER,AHUT55E980RDR,B008414ZYY,OK,4,"2013-05-18,"
6504,A3G7BEJJCPD6DS,AHUT55E980RDR,B008414ZYY,OK,5,"2013-05-17,"
6505,A26R7LLAFTPC3U,AHUT55E980RDR,B008414ZYY,OK,7,"2013-05-16,"
6506,AIBRTGBN07D6A,AHUT55E980RDR,B008414ZYY,OK,1,"2013-05-16,"
6507,A1KKE6VX8VPWZK,AHUT55E980RDR,B008414ZYY,OK,8,"2013-05-16,"
6508,A1B70ZEWQ6UH1A,AHUT55E980RDR,B008414ZYY,OK,9,"2013-05-15,"
6509,A2XRZV63X79YSJ,AHUT55E980RDR,B008414ZYY,OK,8,"2013-05-15,"
6510,A240FRPD4MEXND,AHUT55E980RDR,B008414ZYY,OK,6,"2013-05-15,"
6511,AZZ5ASC403N74,AHUT55E980RDR,B008414ZYY,OK,1,"2013-05-14,"
6512,A105S56ODHGJEK,AHUT55E980RDR,B008414ZYY,OK,6,"2013-05-14,"
6513,A29VG90T649CSU,AHUT55E980RDR,B008414ZYY,OK,5,"2013-05-10,"
6514,A2M1MNG7G40V85,AHUT55E980RDR,B008414ZYY,OK,9,"2013-04-22,"
6515,A30LAVLDNH4JR0,AHUT55E980RDR,B008414ZYY,OK,5,"2013-04-20,"
6516,A1BEKAQQGP8CMF,AHUT55E980RDR,B008414ZYY,OK,9,"2013-04-6,"
6517,A3RZOPQ42Q50B1,AHUT55E980RDR,B008414ZYY,OK,7,"2013-04-5,"
6518,A2LF16F0KX9L7P,A3CW4T7GIS1X9C,B00843U4I8,OK,1,"2013-04-8,"
6519,A2M1MNG7G40V85,A3CW4T7GIS1X9C,B00843U4I8,OK,8,"2013-04-6,"
6520,A1BEKAQQGP8CMF,A3CW4T7GIS1X9C,B00843U4I8,OK,5,"2013-04-6,"
6521,A2BVNVJOFXGZUB,A3CW4T7GIS1X9C,B00843U4I8,OK,10,"2013-03-27,"
6522,A14NA0W8ESGDSI,A3KCKECEO3E2AN,B00843U55U,OK,2,"2013-05-13,"
6523,A12DQZKRKTNF5E,A3KCKECEO3E2AN,B00843U55U,OK,3,"2013-05-6,"
6524,A30LAVLDNH4JR0,A3KCKECEO3E2AN,B00843U55U,OK,9,"2013-04-20,"
6525,A3FOSLM5G1BO63,A3KCKECEO3E2AN,B00843U55U,OK,2,"2013-03-24,"
6526,A3AL9NFNWTRV39,A3KCKECEO3E2AN,B00843U55U,OK,8,"2013-03-21,"
6527,A12E0Y0J6584RT,A3KCKECEO3E2AN,B00843U55U,OK,6,"2013-03-20,"
6528,A2EMUM49CE0JV4,AHUT55E980RDR,B008H3SW4I,OK,6,"2012-07-31,"
6529,A20DZX38KRBIT8,AHUT55E980RDR,B008H3SW4I,OK,4,"2016-03-27,"
6530,A25PSIGEGEL7DE,AHUT55E980RDR,B008H3SW4I,OK,2,"2015-07-27,"
6531,A3E4OLI1U8WA5W,AHUT55E980RDR,B008H3SW4I,OK,10,"2015-01-25,"
6532,A1QT6PHXDA5XDF,AHUT55E980RDR,B008H3SW4I,OK,4,"2015-01-1,"
6533,ALWTMPGC77CWM,AHUT55E980RDR,B008H3SW4I,OK,2,"2014-11-29,"
6534,A2AIE7ZJIW2T6S,AHUT55E980RDR,B008H3SW4I,OK,4,"2014-09-11,"
6535,A38OWWKAEJ15AI,AHUT55E980RDR,B008H3SW4I,OK,5,"2014-07-19,"
6536,A38H1KC0SO5TYU,AHUT55E980RDR,B008H3SW4I,OK,2,"2014-07-11,"
6537,A1PM7HH4F77NEH,AHUT55E980RDR,B008H3SW4I,OK,8,"2014-03-12,"
6538,A5MXNEKQSVHEG,AHUT55E980RDR,B008H3SW4I,OK,5,"2014-03-9,"
6539,A2XBL8D75FHS0U,AHUT55E980RDR,B008H3SW4I,OK,7,"2014-02-20,"
6540,A37SGUQGIDFOKK,AHUT55E980RDR,B008H3SW4I,OK,4,"2014-02-15,"
6541,A2X8KN82L07RSK,AHUT55E980RDR,B008H3SW4I,OK,7,"2014-01-5,"
6542,A381C6UUUIAB4V,AHUT55E980RDR,B008H3SW4I,OK,1,"2013-12-22,"
6543,A35SZBPM3WCB4,AHUT55E980RDR,B008H3SW4I,OK,2,"2013-12-21,"
6544,A6XDZ1MJ0B1A2,AHUT55E980RDR,B008H3SW4I,OK,2,"2013-11-25,"
6545,A1YK56DPXS5DFX,AHUT55E980RDR,B008H3SW4I,OK,5,"2013-11-24,"
6546,A10P8UG177H2XR,AHUT55E980RDR,B008H3SW4I,OK,4,"2013-11-21,"
6547,A1MRPX3RM48T2I,AHUT55E980RDR,B008H3SW4I,OK,6,"2013-11-12,"
6548,A1MRPX3RM48T2I,AHUT55E980RDR,B008H3SW4I,OK,5,"2013-11-12,"
6549,A3AHJVBTUQL67,AHUT55E980RDR,B008H3SW4I,OK,2,"2013-08-24,"
6550,A216Z266WSNL4S,AHUT55E980RDR,B008H3SW4I,OK,2,"2013-07-29,"
6551,A216Z266WSNL4S,AHUT55E980RDR,B008H3SW4I,OK,7,"2013-07-29,"
6552,A2PNBEVAMV28R8,AHUT55E980RDR,B008H3SW4I,OK,7,"2013-07-26,"
6553,A216Z266WSNL4S,AHUT55E980RDR,B008H3SW4I,OK,6,"2013-07-17,"
6554,A1JHGJINYCZ2B2,AHUT55E980RDR,B008H3SW4I,OK,4,"2013-07-7,"
6555,A19QMWXXUUTA9I,AHUT55E980RDR,B008H3SW4I,OK,1,"2013-06-10,"
6556,A5JLAU2ARJ0BO,AHUT55E980RDR,B008H3SW4I,OK,2,"2013-05-16,"
6557,A1XZIN7RH74JWR,AHUT55E980RDR,B008H3SW4I,OK,5,"2013-05-4,"
6558,AS8WACO82JMGZ,AHUT55E980RDR,B008H3SW4I,OK,7,"2013-03-29,"
6559,A2F81U787R2BZD,AHUT55E980RDR,B008H3SW4I,OK,7,"2013-03-10,"
6560,A33ZYFE8XMKKR1,AHUT55E980RDR,B008H3SW4I,OK,8,"2013-02-24,"
6561,A1GOKUUDRB63FQ,AHUT55E980RDR,B008H3SW4I,OK,9,"2013-02-16,"
6562,A1SDPA1J98UP4L,AHUT55E980RDR,B008H3SW4I,OK,5,"2013-02-9,"
6563,A2J8DE8R94ZB02,AHUT55E980RDR,B008H3SW4I,OK,1,"2013-02-5,"
6564,AKNJ8VVJ87RV,AHUT55E980RDR,B008H3SW4I,OK,1,"2013-02-5,"
6565,ARWKXFSG5DAFK,AHUT55E980RDR,B008H3SW4I,OK,8,"2013-02-5,"
6566,A1W78VPTNJJOF0,AHUT55E980RDR,B008H3SW4I,OK,5,"2013-01-29,"
6567,A2WB7LZ595CR50,AHUT55E980RDR,B008H3SW4I,OK,7,"2013-01-29,"
6568,AJC7TSNP5UAWN,AHUT55E980RDR,B008H3SW4I,OK,1,"2013-01-15,"
6569,A30OI8J3O6OSCZ,AHUT55E980RDR,B008H3SW4I,OK,8,"2013-01-14,"
6570,A2LEIANN1UZTHP,AHUT55E980RDR,B008H3SW4I,OK,9,"2013-01-10,"
6571,A1V3TRGWOMA8LC,AHUT55E980RDR,B008H3SW4I,OK,6,"2013-01-4,"
6572,A3OKJR8V2MR3Z9,AHUT55E980RDR,B008H3SW4I,OK,3,"2013-01-3,"
6573,A236NUWYM7W35F,AHUT55E980RDR,B008H3SW4I,OK,1,"2012-12-28,"
6574,A1SNKXK0IGFS9E,AHUT55E980RDR,B008H3SW4I,OK,3,"2012-12-27,"
6575,A1GRADH8KWUQQQ,AHUT55E980RDR,B008H3SW4I,OK,5,"2012-12-26,"
6576,A2M3KEMN3U4IBO,AHUT55E980RDR,B008H3SW4I,OK,8,"2012-12-18,"
6577,A3VI2VETB90ZG5,AHUT55E980RDR,B008H3SW4I,OK,7,"2012-12-17,"
6578,A2IOGHTCJ3QAHU,AHUT55E980RDR,B008H3SW4I,OK,2,"2012-12-15,"
6579,A15R9AHDDZSJ44,AHUT55E980RDR,B008H3SW4I,OK,8,"2012-12-10,"
6580,A3QRR8PSCBI07C,AHUT55E980RDR,B008H3SW4I,OK,3,"2012-12-6,"
6581,A2HV76MYH7UL3S,AHUT55E980RDR,B008H3SW4I,OK,8,"2012-11-28,"
6582,A13EQE9EY2ET93,AHUT55E980RDR,B008H3SW4I,OK,7,"2012-11-22,"
6583,A3VHYQ0MSE35HJ,AHUT55E980RDR,B008H3SW4I,OK,3,"2012-11-18,"
6584,A8SPPHKETDZ41,AHUT55E980RDR,B008H3SW4I,OK,5,"2012-11-9,"
6585,A1H86HVCP8047N,AHUT55E980RDR,B008H3SW4I,OK,5,"2012-11-8,"
6586,ABFN8SJDGYMK8,AHUT55E980RDR,B008H3SW4I,OK,7,"2012-11-8,"
6587,A9GPCR9WJQCCJ,AHUT55E980RDR,B008H3SW4I,OK,2,"2012-11-3,"
6588,A22G7JCSEEIBXU,AHUT55E980RDR,B008H3SW4I,OK,9,"2012-11-1,"
6589,A2MKY8OUI8GZG1,AHUT55E980RDR,B008H3SW4I,OK,5,"2012-10-31,"
6590,ABVYGB2TKBO8F,AHUT55E980RDR,B008H3SW4I,OK,1,"2012-10-30,"
6591,AA9PV73DST0J5,AHUT55E980RDR,B008H3SW4I,OK,3,"2012-10-30,"
6592,A1E3OB6QMBKRYZ,AHUT55E980RDR,B008H3SW4I,OK,2,"2012-10-29,"
6593,A3CW0ZLUO5X2B1,AHUT55E980RDR,B008H3SW4I,OK,3,"2012-10-28,"
6594,A209G57KXCBF4C,AHUT55E980RDR,B008H3SW4I,OK,1,"2012-10-28,"
6595,A20DZX38KRBIT8,AHUT55E980RDR,B008H3SW4I,OK,7,"2012-10-27,"
6596,AGWFBOF3Y2FRX,AHUT55E980RDR,B008H3SW4I,OK,2,"2012-10-27,"
6597,A2PSC7LUNIDEAH,AHUT55E980RDR,B008H3SW4I,OK,5,"2012-10-26,"
6598,A1P3VXTAZSHUIP,AHUT55E980RDR,B008H3SW4I,OK,4,"2012-10-26,"
6599,A2UOHALGF2X77Q,AHUT55E980RDR,B008H3SW4I,OK,1,"2012-10-26,"
6600,A1MRPX3RM48T2I,AHUT55E980RDR,B008H3SW4I,OK,1,"2012-10-26,"
6601,A1NA2JGI3GNDN2,A3RZOPQ42Q50B1,B008MR38ZM,OK,5,"2014-05-4,"
6602,A3UI63EESKUYHU,A3RZOPQ42Q50B1,B008MR38ZM,OK,2,"2013-07-31,"
6603,A2SKEQT0WTB954,A3RZOPQ42Q50B1,B008MR38ZM,OK,5,"2013-05-21,"
6604,A1IBKN1GXYJ3K4,A3RZOPQ42Q50B1,B008MR38ZM,OK,8,"2013-05-16,"
6605,A2FNA5903D9E6Y,A3RZOPQ42Q50B1,B008MR38ZM,OK,3,"2013-05-14,"
6606,A2XRZV63X79YSJ,A3RZOPQ42Q50B1,B008MR38ZM,OK,10,"2013-05-7,"
6607,A2AF0NOCM71J0B,A3RZOPQ42Q50B1,B008MR38ZM,OK,2,"2013-04-17,"
6608,AVSM9DYAWCWUY,A3RZOPQ42Q50B1,B008MR38ZM,OK,2,"2013-04-12,"
6609,A1GQRGB8FGSLIZ,A3RZOPQ42Q50B1,B008MR38ZM,OK,8,"2013-04-5,"
6610,A2H667ZUNLNTF1,A3RZOPQ42Q50B1,B008MR38ZM,OK,6,"2013-04-5,"
6611,A2JNI9V0X3YHK,A3RZOPQ42Q50B1,B008MR38ZM,OK,6,"2013-04-5,"
6612,A31N0XY2UTB25C,A3RZOPQ42Q50B1,B008MR38ZM,OK,7,"2013-04-5,"
6613,A25QJBK33C4O0R,A3RZOPQ42Q50B1,B008MR38ZM,OK,1,"2013-03-26,"
6614,A2GP6XJ1V3MM3L,A3RZOPQ42Q50B1,B008MR38ZM,OK,3,"2013-02-28,"
6615,A2MJ03J7EHVSCI,A3RZOPQ42Q50B1,B008MR38ZM,OK,4,"2013-02-14,"
6616,AY3XPKRAMKKY7,A3RZOPQ42Q50B1,B008MR38ZM,OK,10,"2013-02-7,"
6617,A1SKJK2IISNRO2,A3RZOPQ42Q50B1,B008MR38ZM,OK,7,"2013-01-13,"
6618,A3AL9NFNWTRV39,A3RZOPQ42Q50B1,B008MR38ZM,OK,3,"2012-12-20,"
6619,AX7317G153T8W,A3RZOPQ42Q50B1,B008MR38ZM,OK,10,"2012-12-19,"
6620,A9STHX3JV9O4N,A1PMW3A3WBYS23,B008RA5A00,OK,10,"2012-10-2,"
6621,A1VF5LN6SHFVFJ,A1PMW3A3WBYS23,B008RA5A00,OK,8,"2016-01-13,"
6622,A2BABMIJ37TYCT,A1PMW3A3WBYS23,B008RA5A00,OK,5,"2016-01-12,"
6623,AYNZW5W4PP2I1,A1PMW3A3WBYS23,B008RA5A00,OK,7,"2015-04-3,"
6624,A2CPWKQ8P550VT,A1PMW3A3WBYS23,B008RA5A00,OK,9,"2014-11-2,"
6625,A21YKKGDHH4YAL,A1PMW3A3WBYS23,B008RA5A00,OK,7,"2014-11-1,"
6626,AW1X443NMSTE9,A1PMW3A3WBYS23,B008RA5A00,OK,9,"2014-07-5,"
6627,A1XYXBMAT39J3C,A1PMW3A3WBYS23,B008RA5A00,OK,6,"2014-06-3,"
6628,A4S2WAQVQR6PI,A1PMW3A3WBYS23,B008RA5A00,OK,3,"2014-06-2,"
6629,A3TDR5VQPREEMA,A1PMW3A3WBYS23,B008RA5A00,OK,2,"2014-04-8,"
6630,A23LA252K8MHKW,A1PMW3A3WBYS23,B008RA5A00,OK,1,"2013-10-2,"
6631,A2TLDIYYGLF0G,A1PMW3A3WBYS23,B008RA5A00,OK,4,"2013-09-11,"
6632,A2IX2PCXS5O2FK,A1PMW3A3WBYS23,B008RA5A00,OK,5,"2013-07-23,"
6633,A2WYTI7RYF2A29,A1PMW3A3WBYS23,B008RA5A00,OK,2,"2013-06-26,"
6634,A12S8UQEIPZJKE,A1PMW3A3WBYS23,B008RA5A00,OK,6,"2013-04-29,"
6635,A1075X1Q4M3S78,A1PMW3A3WBYS23,B008RA5A00,OK,1,"2013-04-7,"
6636,A18FT4SOVZ4CCW,A1PMW3A3WBYS23,B008RA5A00,OK,8,"2013-04-7,"
6637,A34H55BJ1JRC3A,A1PMW3A3WBYS23,B008RA5A00,OK,2,"2013-02-15,"
6638,A1JHGJINYCZ2B2,A1PMW3A3WBYS23,B008RA5A00,OK,1,"2013-02-12,"
6639,AHEZP9ACDYJII,A1PMW3A3WBYS23,B008RA5A00,OK,4,"2013-02-6,"
6640,ATOKT8QYK967L,A1PMW3A3WBYS23,B008RA5A00,OK,6,"2013-02-5,"
6641,A238ZWM4J4WOD4,A1PMW3A3WBYS23,B008RA5A00,OK,1,"2013-01-29,"
6642,A3F8T3BRXRX5P3,A1PMW3A3WBYS23,B008RA5A00,OK,3,"2013-01-24,"
6643,A32K8LYOGC4V3M,A1PMW3A3WBYS23,B008RA5A00,OK,9,"2013-01-23,"
6644,A1N9OA03PECA38,A1PMW3A3WBYS23,B008RA5A00,OK,10,"2013-01-21,"
6645,APEQGP42031FP,A1PMW3A3WBYS23,B008RA5A00,OK,3,"2013-01-16,"
6646,A3GW8HX6UB0XML,A1PMW3A3WBYS23,B008RA5A00,OK,2,"2013-01-8,"
6647,A4QXTN3K865NR,A1PMW3A3WBYS23,B008RA5A00,OK,10,"2013-01-3,"
6648,A1HTXSEDVJBXEM,A1PMW3A3WBYS23,B008RA5A00,OK,2,"2013-01-2,"
6649,A2THQCHKR89E16,A1PMW3A3WBYS23,B008RA5A00,OK,10,"2012-12-31,"
6650,A4R11BO5B9U9I,A1PMW3A3WBYS23,B008RA5A00,OK,5,"2012-12-16,"
6651,A176Y7DNY6H2DN,A1PMW3A3WBYS23,B008RA5A00,OK,10,"2012-12-16,"
6652,A15R9AHDDZSJ44,A1PMW3A3WBYS23,B008RA5A00,OK,2,"2012-12-10,"
6653,A2VZ43530IHTJU,A1PMW3A3WBYS23,B008RA5A00,OK,5,"2012-12-7,"
6654,A1QBIFGNRTBJAJ,A1PMW3A3WBYS23,B008RA5A00,OK,8,"2012-11-26,"
6655,A2H2I5FY1PUHP1,A1PMW3A3WBYS23,B008RA5A00,OK,5,"2012-11-14,"
6656,A397CWU6DM3O5G,A1PMW3A3WBYS23,B008RA5A00,OK,2,"2012-11-14,"
6657,A301B6L3TCD7WL,A1PMW3A3WBYS23,B008RA5A00,OK,2,"2012-11-12,"
6658,A36X3BJHX8ZZBI,A1PMW3A3WBYS23,B008RA5A00,OK,4,"2012-11-11,"
6659,A3N7T0DY83Y4IG,A1PMW3A3WBYS23,B008RA5A00,OK,4,"2012-11-11,"
